rosbagTimestamp,seq,secs,nsecs,frame_id,child_frame_id,xp,yp,zp,xo,yo,zo,wo,orientation_covariance,xl,yl,zl,xa,ya,za,angular_covariance,normality
1.57E+18,312,1574069854,109728059,map,base_link,10.14417551,-0.677421272,-0.136,-0.007718768,-0.006304768,-0.163248126,-0.986534703,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.11,0.12,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,313,1574069854,352655004,map,base_link,10.13567955,-0.666315905,-0.128,-0.007759664,-0.006140019,-0.162860613,-0.986599467,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.09,0.11,0.05,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,314,1574069854,591224791,map,base_link,10.12718361,-0.666315917,-0.119,-0.007883385,-0.006055246,-0.162496886,-0.986658983,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.08,0.1,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,315,1574069854,831493342,map,base_link,10.11868763,-0.65521055,-0.117,-0.007984434,-0.005940809,-0.162170847,-0.986712507,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.06,0.1,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,316,1574069855,69377870,map,base_link,10.11868759,-0.621894413,-0.116,-0.008021336,-0.005774044,-0.161799323,-0.986774188,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.05,0.1,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,317,1574069855,310366143,map,base_link,10.10169566,-0.610789057,-0.119,-0.007962149,-0.005733793,-0.161420169,-0.986836996,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.04,0.1,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,318,1574069855,549688034,map,base_link,10.09319968,-0.599683689,-0.119,-0.00800178,-0.005692554,-0.161009235,-0.986904044,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,0.09,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,319,1574069855,792085943,map,base_link,10.09319968,-0.610789067,-0.12,-0.008119547,-0.005544057,-0.160627885,-0.986966068,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,0.07,0.06,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,320,1574069856,29857871,map,base_link,10.11868757,-0.621894412,-0.128,-0.008259238,-0.005450901,-0.160290183,-0.987020329,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,0.06,0.07,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,321,1574069856,270555408,map,base_link,10.14417545,-0.644105133,-0.141,-0.008360904,-0.005537462,-0.159951463,-0.987073939,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,0.04,0.07,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,322,1574069856,509250532,map,base_link,10.1611674,-0.677421247,-0.154,-0.008545745,-0.00556829,-0.159561481,-0.987135299,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.02,0.02,0.08,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,323,1574069856,749573710,map,base_link,10.15267147,-0.710737392,-0.167,-0.008661021,-0.005446517,-0.159253464,-0.987184712,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0.01,0,0.08,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,324,1574069856,991735475,map,base_link,10.14417552,-0.744053539,-0.186,-0.008757504,-0.005319706,-0.158986885,-0.987227521,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.01,0.09,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,325,1574069857,226725709,map,base_link,10.15267146,-0.755158905,-0.204,-0.008805396,-0.00524938,-0.158677328,-0.987277273,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.01,0.09,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,326,1574069857,469796764,map,base_link,10.16116738,-0.732948133,-0.213,-0.008745785,-0.005237644,-0.158324023,-0.987334585,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",0,-0.01,0.1,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,327,1574069857,712244857,map,base_link,10.15267137,-0.710737386,-0.223,-0.008609934,-0.005200908,-0.157942689,-0.987397046,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,0,0.1,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,328,1574069857,948832692,map,base_link,10.15267133,-0.688526628,-0.232,-0.008527794,-0.005152845,-0.157529584,-0.987464002,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.1,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,329,1574069858,189567009,map,base_link,10.16116726,-0.666315859,-0.238,-0.008471271,-0.005100997,-0.157171726,-0.98752178,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.1,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,330,1574069858,429175508,map,base_link,10.17815914,-0.655210456,-0.246,-0.008487911,-0.005092767,-0.15683374,-0.987575413,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.11,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,331,1574069858,671738635,map,base_link,10.18665507,-0.644105064,-0.252,-0.008495172,-0.005143284,-0.156478913,-0.987631373,"[0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9801000188827516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8120994524002185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.11,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,332,1574069858,911481350,map,base_link,10.18665506,-0.632999686,-0.259,-0.008479781,-0.005148837,-0.156099295,-0.987691547,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.11,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,333,1574069859,151248061,map,base_link,10.20364696,-0.632999663,-0.268,-0.008473967,-0.005142311,-0.155811183,-0.987737123,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0,0.11,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,334,1574069859,388770980,map,base_link,10.22063892,-0.677421153,-0.276,-0.008618767,-0.005112023,-0.155512583,-0.987783084,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.02,0.11,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,335,1574069859,630590139,map,base_link,10.22913491,-0.710737276,-0.28,-0.008770008,-0.005121107,-0.155174558,-0.987834864,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.04,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,336,1574069859,870908514,map,base_link,10.24612686,-0.73294801,-0.284,-0.008845957,-0.005143431,-0.154933742,-0.987871869,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,-0.05,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,337,1574069860,109611912,map,base_link,10.2461269,-0.777369524,-0.294,-0.008977839,-0.005121893,-0.154706146,-0.98790646,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.03,-0.07,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,338,1574069860,352649479,map,base_link,10.24612695,-0.821791038,-0.303,-0.009082017,-0.005028347,-0.154418591,-0.987950976,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.03,-0.09,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,339,1574069860,591964735,map,base_link,10.25462294,-0.844001783,-0.308,-0.009128941,-0.005029024,-0.154035148,-0.988010397,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.04,-0.09,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,340,1574069860,830484912,map,base_link,10.2631189,-0.844001772,-0.309,-0.009087023,-0.005025417,-0.153654504,-0.988070071,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.03,-0.09,0.12,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
